County of Santa Barbara,,,,,,,,,,,
Daily Rainfall Record - through 08-31-2020 ,,,,,,,,,,,
,,,,,,,,,,,
#255 - El Deseo Ranch,,,,,,,,,,,
"Lat 34-29-29, Long 119-41-44, Elev 3300 ft",,,,,,,,,,,
,,,,,,,,,,,
Daily Rainfall (in inches) recorded as of 8am for the previous 24 hours (PST),,,,,,,,,,,
"Codes: PR = Preliminary data,  E = Estimated from nearby gauge",,,,,,,,,,,
,,,,,,,,,,,
station id,water year,year,month,day,daily rain,code,,,,,
255,2014,2014,2,6,0.02,,,,,,
255,2014,2014,2,7,0.51,,,,,,
255,2014,2014,2,8,0.01,,,,,,
255,2014,2014,2,9,0.02,,,,,,
255,2014,2014,2,27,1.97,,,,,,
255,2014,2014,2,28,2.73,,,,,,
255,2014,2014,3,1,1.42,,,,,,
255,2014,2014,3,2,2.00,,,,,,
255,2014,2014,3,3,0.09,,,,,,
255,2014,2014,3,26,0.02,,,,,,
255,2014,2014,3,27,0.01,,,,,,
255,2014,2014,3,30,0.04,,,,,,
255,2014,2014,4,1,0.46,,,,,,
255,2014,2014,4,2,0.39,,,,,,
255,2014,2014,4,3,0.02,,,,,,
255,2014,2014,4,26,0.11,,,,,,
255,2014,2014,5,23,0.19,,,,,,
255,2014,2014,5,24,0.01,,,,,,
255,2014,2014,8,3,0.03,,,,,,
255,2014,2014,8,4,0.03,,,,,,
255,2015,2014,11,1,1.52,,,,,,
255,2015,2014,11,2,0.04,,,,,,
255,2015,2014,12,1,0.10,,,,,,
255,2015,2014,12,2,0.43,,,,,,
255,2015,2014,12,3,3.56,,,,,,
255,2015,2014,12,4,0.19,,,,,,
255,2015,2014,12,5,0.28,,,,,,
255,2015,2014,12,6,0.01,,,,,,
255,2015,2014,12,7,0.01,,,,,,
255,2015,2014,12,12,4.05,,,,,,
255,2015,2014,12,13,0.60,,,,,,
255,2015,2014,12,15,0.01,,,,,,
255,2015,2014,12,16,0.75,,,,,,
255,2015,2014,12,17,0.89,,,,,,
255,2015,2014,12,18,0.06,,,,,,
255,2015,2014,12,19,0.16,,,,,,
255,2015,2015,1,1,0.04,,,,,,
255,2015,2015,1,5,0.01,,,,,,
255,2015,2015,1,11,1.03,,,,,,
255,2015,2015,1,12,0.03,,,,,,
255,2015,2015,1,27,0.11,,,,,,
255,2015,2015,2,7,0.10,,,,,,
255,2015,2015,2,8,0.95,,,,,,
255,2015,2015,2,9,0.10,,,,,,
255,2015,2015,2,23,0.52,,,,,,
255,2015,2015,3,1,1.32,,,,,,
255,2015,2015,3,3,0.28,,,,,,
255,2015,2015,3,12,0.01,,,,,,
255,2015,2015,4,8,0.46,,,,,,
255,2015,2015,4,26,0.08,,,,,,
255,2015,2015,5,8,0.17,,,,,,
255,2015,2015,5,14,0.02,,,,,,
255,2015,2015,5,15,0.32,,,,,,
255,2015,2015,5,17,0.01,,,,,,
255,2015,2015,6,9,0.04,,,,,,
255,2015,2015,6,10,1.10,,,,,,
255,2015,2015,7,3,0.01,,,,,,
255,2015,2015,7,20,0.21,,,,,,
255,2016,2015,9,15,0.20,,,,,,
255,2016,2015,9,16,0.08,,,,,,
255,2016,2015,9,17,0.01,,,,,,
255,2016,2015,10,4,0.08,,,,,,
255,2016,2015,10,5,0.39,,,,,,
255,2016,2015,10,16,0.01,,,,,,
255,2016,2015,11,3,0.10,,,,,,
255,2016,2015,11,10,0.01,,,,,,
255,2016,2015,11,16,0.17,,,,,,
255,2016,2015,11,17,0.01,,,,,,
255,2016,2015,12,11,0.05,,,,,,
255,2016,2015,12,12,0.01,,,,,,
255,2016,2015,12,14,0.26,,,,,,
255,2016,2015,12,20,0.28,,,,,,
255,2016,2015,12,22,0.38,,,,,,
255,2016,2015,12,23,0.03,,,,,,
255,2016,2015,12,25,0.01,,,,,,
255,2016,2015,12,26,0.01,,,,,,
255,2016,2016,1,5,1.47,,,,,,
255,2016,2016,1,6,1.23,,,,,,
255,2016,2016,1,7,1.86,,,,,,
255,2016,2016,1,8,0.03,,,,,,
255,2016,2016,1,10,0.14,,,,,,
255,2016,2016,1,11,0.06,,,,,,
255,2016,2016,1,18,0.01,,,,,,
255,2016,2016,1,19,0.15,,,,,,
255,2016,2016,1,20,0.73,,,,,,
255,2016,2016,1,23,0.01,,,,,,
255,2016,2016,1,31,0.62,,,,,,
255,2016,2016,2,1,1.62,,,,,,
255,2016,2016,2,18,0.92,,,,,,
255,2016,2016,3,6,3.37,,,,,,
255,2016,2016,3,7,1.02,,,,,,
255,2016,2016,3,8,0.34,,,,,,
255,2016,2016,3,12,1.24,,,,,,
255,2016,2016,3,14,0.06,,,,,,
255,2016,2016,3,15,0.01,,,,,,
255,2016,2016,4,8,0.08,,,,,,
255,2016,2016,4,9,0.43,,,,,,
255,2016,2016,4,10,0.70,,,,,,
255,2016,2016,4,11,0.12,,,,,,
255,2016,2016,4,12,0.01,,,,,,
255,2016,2016,5,5,0.01,,,,,,
255,2016,2016,5,7,0.15,,,,,,
255,2016,2016,6,13,0.01,,,,,,
255,2017,2016,9,13,0.01,,,,,,
255,2017,2016,9,15,0.01,,,,,,
255,2017,2016,10,16,0.02,,,,,,
255,2017,2016,10,17,0.36,,,,,,
255,2017,2016,10,18,0.01,,,,,,
255,2017,2016,10,28,0.49,,,,,,
255,2017,2016,10,29,0.12,,,,,,
255,2017,2016,10,30,0.23,,,,,,
255,2017,2016,10,31,0.40,,,,,,
255,2017,2016,11,1,0.01,,,,,,
255,2017,2016,11,21,0.52,,,,,,
255,2017,2016,11,22,0.01,,,,,,
255,2017,2016,11,27,0.61,,,,,,
255,2017,2016,11,28,0.08,,,,,,
255,2017,2016,12,9,0.04,,,,,,
255,2017,2016,12,10,0.01,,,,,,
255,2017,2016,12,12,0.01,,,,,,
255,2017,2016,12,16,1.84,,,,,,
255,2017,2016,12,17,0.01,,,,,,
255,2017,2016,12,22,0.05,,,,,,
255,2017,2016,12,24,2.21,,,,,,
255,2017,2016,12,30,0.06,,,,,,
255,2017,2016,12,31,0.09,,,,,,
255,2017,2017,1,1,0.19,,,,,,
255,2017,2017,1,4,0.09,,,,,,
255,2017,2017,1,5,0.75,,,,,,
255,2017,2017,1,7,0.42,,,,,,
255,2017,2017,1,8,0.23,,,,,,
255,2017,2017,1,9,1.20,,,,,,
255,2017,2017,1,10,0.02,,,,,,
255,2017,2017,1,11,2.36,,,,,,
255,2017,2017,1,12,0.27,,,,,,
255,2017,2017,1,13,0.47,,,,,,
255,2017,2017,1,14,0.01,,,,,,
255,2017,2017,1,18,0.01,,,,,,
255,2017,2017,1,19,0.91,,,,,,
255,2017,2017,1,20,0.73,,,,,,
255,2017,2017,1,21,1.85,,,,,,
255,2017,2017,1,22,0.67,,,,,,
255,2017,2017,1,23,2.31,,,,,,
255,2017,2017,1,24,0.08,,,,,,
255,2017,2017,1,26,0.01,,,,,,
255,2017,2017,2,2,0.02,,,,,,
255,2017,2017,2,3,0.42,,,,,,
255,2017,2017,2,4,0.56,,,,,,
255,2017,2017,2,6,1.76,,,,,,
255,2017,2017,2,7,0.45,,,,,,
255,2017,2017,2,8,0.53,,,,,,
255,2017,2017,2,9,0.01,,,,,,
255,2017,2017,2,10,0.09,,,,,,
255,2017,2017,2,11,1.03,,,,,,
255,2017,2017,2,12,0.06,,,,,,
255,2017,2017,2,17,1.68,,,,,,
255,2017,2017,2,18,8.60,,,,,,
255,2017,2017,2,19,0.19,,,,,,
255,2017,2017,2,20,0.84,,,,,,
255,2017,2017,2,21,0.50,,,,,,
255,2017,2017,2,22,0.12,,,,,,
255,2017,2017,2,23,0.01,,,,,,
255,2017,2017,2,26,0.31,,,,,,
255,2017,2017,2,27,0.02,,,,,,
255,2017,2017,2,28,0.02,,,,,,
255,2017,2017,3,5,0.04,,,,,,
255,2017,2017,3,6,0.40,,,,,,
255,2017,2017,3,21,0.47,,,,,,
255,2017,2017,3,22,1.40,,,,,,
255,2017,2017,3,23,0.08,,,,,,
255,2017,2017,3,24,0.01,,,,,,
255,2017,2017,3,26,0.07,,,,,,
255,2017,2017,4,8,0.37,,,,,,
255,2017,2017,4,14,0.03,,,,,,
255,2017,2017,4,19,0.28,,,,,,
255,2017,2017,5,7,0.33,,,,,,
255,2017,2017,5,8,0.09,,,,,,
255,2017,2017,5,11,0.01,,,,,,
255,2017,2017,5,12,0.01,,,,,,
255,2017,2017,5,28,0.01,,,,,,
255,2018,2017,9,4,0.12,,,,,,
255,2018,2017,9,11,0.11,,,,,,
255,2018,2017,9,12,0.01,,,,,,
255,2018,2017,11,5,0.01,,,,,,
255,2018,2017,11,10,0.01,,,,,,
255,2018,2017,11,16,0.03,,,,,,
255,2018,2017,11,17,0.06,,,,,,
255,2018,2017,11,19,0.01,,,,,,
255,2018,2018,1,4,0.05,,,,,,
255,2018,2018,1,5,0.25,,,,,,
255,2018,2018,1,8,0.03,,,,,,
255,2018,2018,1,9,3.04,,,,,,
255,2018,2018,1,10,1.05,,,,,,
255,2018,2018,2,13,0.18,,,,,,
255,2018,2018,2,14,0.08,,,,,,
255,2018,2018,2,15,0.01,,,,,,
255,2018,2018,2,27,0.06,,,,,,
255,2018,2018,3,2,2.28,,,,,,
255,2018,2018,3,3,0.50,,,,,,
255,2018,2018,3,4,0.19,,,,,,
255,2018,2018,3,11,1.09,,,,,,
255,2018,2018,3,12,0.01,,,,,,
255,2018,2018,3,13,0.18,,,,,,
255,2018,2018,3,14,1.32,,,,,,
255,2018,2018,3,15,0.52,,,,,,
255,2018,2018,3,17,0.60,,,,,,
255,2018,2018,3,18,0.01,,,,,,
255,2018,2018,3,21,1.03,,,,,,
255,2018,2018,3,22,2.08,,,,,,
255,2018,2018,3,23,1.71,,,,,,
255,2018,2018,4,7,0.01,,,,,,
255,2018,2018,4,8,0.03,,,,,,
255,2018,2018,4,19,0.13,,,,,,
255,2018,2018,5,2,0.38,,,,,,
255,2018,2018,5,3,0.01,,,,,,
255,2018,2018,5,12,0.01,,,,,,
255,2018,2018,5,13,0.02,,,,,,
255,2018,2018,5,14,0.01,,,,,,
255,2018,2018,5,15,0.01,,,,,,
255,2018,2018,5,24,0.01,,,,,,
255,2018,2018,5,25,0.03,,,,,,
255,2018,2018,6,17,0.07,,,,,,
255,2018,2018,6,18,0.12,,,,,,
255,2019,2018,10,4,0.41,,,,,,
255,2019,2018,10,5,0.01,,,,,,
255,2019,2018,10,11,0.03,,,,,,
255,2019,2018,11,22,0.63,,,,,,
255,2019,2018,11,29,4.37,,,,,,
255,2019,2018,11,30,0.66,,,,,,
255,2019,2018,12,2,0.07,,,,,,
255,2019,2018,12,5,0.08,,,,,,
255,2019,2018,12,6,0.83,,,,,,
255,2019,2018,12,7,0.03,,,,,,
255,2019,2018,12,10,0.01,,,,,,
255,2019,2018,12,17,0.01,,,,,,
255,2019,2018,12,18,0.12,,,,,,
255,2019,2018,12,25,0.14,,,,,,
255,2019,2019,1,6,0.89,,,,,,
255,2019,2019,1,7,2.03,,,,,,
255,2019,2019,1,8,0.15,,,,,,
255,2019,2019,1,10,0.11,,,,,,
255,2019,2019,1,12,1.33,,,,,,
255,2019,2019,1,13,0.02,,,,,,
255,2019,2019,1,14,0.08,,,,,,
255,2019,2019,1,15,0.23,,,,,,
255,2019,2019,1,16,2.09,,,,,,
255,2019,2019,1,17,5.17,,,,,,
255,2019,2019,1,18,0.01,,,,,,
255,2019,2019,1,31,1.03,,,,,,
255,2019,2019,2,1,1.07,,,,,,
255,2019,2019,2,2,2.11,,,,,,
255,2019,2019,2,3,2.98,,,,,,
255,2019,2019,2,4,2.64,,,,,,
255,2019,2019,2,5,0.52,,,,,,
255,2019,2019,2,6,0.04,,,,,,
255,2019,2019,2,9,0.59,,,,,,
255,2019,2019,2,10,0.13,,,,,,
255,2019,2019,2,11,0.23,,,,,,
255,2019,2019,2,13,0.02,,,,,,
255,2019,2019,2,14,2.10,,,,,,
255,2019,2019,2,15,0.67,,,,,,
255,2019,2019,2,16,0.72,,,,,,
255,2019,2019,2,18,0.11,,,,,,
255,2019,2019,2,19,0.06,,,,,,
255,2019,2019,2,21,0.01,,,,,,
255,2019,2019,2,22,0.01,,,,,,
255,2019,2019,2,28,0.70,,,,,,
255,2019,2019,3,1,0.01,,,,,,
255,2019,2019,3,2,1.46,,,,,,
255,2019,2019,3,3,0.88,,,,,,
255,2019,2019,3,6,2.09,,,,,,
255,2019,2019,3,7,0.60,,,,,,
255,2019,2019,3,8,0.01,,,,,,
255,2019,2019,3,9,0.01,,,,,,
255,2019,2019,3,12,0.02,,,,,,
255,2019,2019,3,20,0.20,,,,,,
255,2019,2019,3,21,1.05,,,,,,
255,2019,2019,3,23,0.01,,,,,,
255,2019,2019,3,24,0.02,,,,,,
255,2019,2019,3,28,0.08,,,,,,
255,2019,2019,4,4,0.04,,,,,,
255,2019,2019,4,5,0.02,,,,,,
255,2019,2019,4,6,0.01,,,,,,
255,2019,2019,4,16,0.01,,,,,,
255,2019,2019,4,17,0.01,,,,,,
255,2019,2019,4,29,0.07,,,,,,
255,2019,2019,4,30,0.09,,,,,,
255,2019,2019,5,1,0.06,,,,,,
255,2019,2019,5,2,0.01,,,,,,
255,2019,2019,5,7,0.01,,,,,,
255,2019,2019,5,8,0.01,,,,,,
255,2019,2019,5,9,0.01,,,,,,
255,2019,2019,5,10,0.04,,,,,,
255,2019,2019,5,11,0.03,,,,,,
255,2019,2019,5,16,1.07,,,,,,
255,2019,2019,5,17,0.17,,,,,,
255,2019,2019,5,19,0.99,,,,,,
255,2019,2019,5,20,0.64,,,,,,
255,2019,2019,5,24,0.01,,,,,,
255,2019,2019,5,25,0.02,,,,,,
255,2019,2019,5,27,0.41,,,,,,
255,2019,2019,6,3,0.03,,,,,,
255,2019,2019,6,22,0.03,,,,,,
255,2019,2019,6,23,0.01,,,,,,
255,2020,2019,11,27,1.03,,,,,,
255,2020,2019,11,28,0.54,,,,,,
255,2020,2019,11,29,0.32,,,,,,
255,2020,2019,11,30,0.11,,,,,,
255,2020,2019,12,1,0.56,,,,,,
255,2020,2019,12,4,1.43,,,,,,
255,2020,2019,12,5,0.32,,,,,,
255,2020,2019,12,7,0.51,,,,,,
255,2020,2019,12,8,1.40,,,,,,
255,2020,2019,12,9,0.21,,,,,,
255,2020,2019,12,23,2.51,,,,,,
255,2020,2019,12,24,0.22,,,,,,
255,2020,2019,12,26,1.73,,,,,,
255,2020,2019,12,27,0.01,,,,,,
255,2020,2019,12,30,0.01,,,,,,
255,2020,2020,1,10,0.02,,,,,,
255,2020,2020,1,17,0.73,,,,,,
255,2020,2020,1,21,0.03,,,,,,
255,2020,2020,2,22,0.17,,,,,,
255,2020,2020,2,23,0.05,,,,,,
255,2020,2020,3,2,0.06,,,,,,
255,2020,2020,3,7,0.13,,,,,,
255,2020,2020,3,8,0.14,,,,,,
255,2020,2020,3,10,0.38,,,,,,
255,2020,2020,3,11,1.95,,,,,,
255,2020,2020,3,12,0.05,,,,,,
255,2020,2020,3,13,0.29,,,,,,
255,2020,2020,3,14,0.47,,,,,,
255,2020,2020,3,15,0.90,,,,,,
255,2020,2020,3,16,2.26,,,,,,
255,2020,2020,3,17,2.43,,,,,,
255,2020,2020,3,18,0.26,,,,,,
255,2020,2020,3,19,0.01,,,,,,
255,2020,2020,3,20,0.06,,,,,,
255,2020,2020,3,21,0.03,,,,,,
255,2020,2020,3,23,1.97,,,,,,
255,2020,2020,3,24,0.03,,,,,,
255,2020,2020,3,26,0.08,,,,,,
255,2020,2020,4,5,0.07,,,,,,
255,2020,2020,4,6,5.69,,,,,,
255,2020,2020,4,7,0.03,,,,,,
255,2020,2020,4,8,0.50,,,,,,
255,2020,2020,4,9,0.75,,,,,,
255,2020,2020,4,10,0.30,,,,,,
255,2020,2020,4,13,0.03,,,,,,
255,2020,2020,4,18,0.05,,,,,,
255,2020,2020,4,19,0.02,,,,,,
255,2020,2020,4,20,0.01,,,,,,
255,2020,2020,5,18,0.25,,,,,,
255,2020,2020,5,19,0.01,,,,,,
255,2020,2020,6,5,0.04,,,,,,
255,2020,2020,6,6,0.08,,,,,,
255,2020,2020,8,31,0.00,,,,,,
